WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905,1074.905
1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128
1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128
1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128
1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128
1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128
1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128
1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128
1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128
1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128,1087.128
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545,758.545
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229,928.229
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367,1145.367
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915,923.915
1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781
1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781
1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781
1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781
1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781
1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781
1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781
1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781,1077.781
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093,1256.093
1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797
1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797
1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797
1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797
1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797
1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797
1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797
1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797
1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797,1123.797
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759,834.759
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097,908.097
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833,867.833
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113,954.113
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799,949.799
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922,1033.922
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972,997.972
